kernel;version;threads;size;tap;time-min;time-max;time-mean;cycles;instructions;cache-references;cache-misses;branch-instructions;branch-misses
fir;neon;1;16777216;16;1017.981;1019.279;1018.48;2380204429;1562453375;539229731;1809665;166629585;614758
fir;omp;1;16777216;16;928.719;929.601;929.108;2246232272;1435794216;537556197;1619458;164972834;629078
fir;hybrid;1;16777216;16;1003.788;1006.107;1004.27;2347255775;1519743393;537576305;1614931;164964640;630345
fir;omp;2;16777216;16;465.118;467.755;465.921;2256007062;1440900680;538353711;1734216;165842514;632803
fir;hybrid;2;16777216;16;503.166;505.739;503.665;2357177051;1524914333;538390056;1759477;165867256;633737
fir;omp;3;16777216;16;311.817;312.660;312.194;2268507222;1447298082;539442946;1802542;166853932;639691
fir;hybrid;3;16777216;16;336.706;337.637;337.171;2368438754;1531371583;539477273;1842008;166876631;641712
fir;omp;4;16777216;16;234.865;235.709;235.173;2281687519;1455107386;540799758;1839728;168180334;647582
fir;hybrid;4;16777216;16;253.351;254.329;253.948;2381131964;1538829570;540782961;1838415;168152015;649295
fir;seq;1;1024;32;0.090;0.153;0.094;4540483;3240400;830306;17856;465423;26747
fir;neon;1;1024;32;0.099;0.099;0.099;4574645;3291575;838979;17900;472559;26806
fir;omp;1;1024;32;0.101;0.102;0.1015;2648080;1193615;453126;13320;130423;21423
fir;hybrid;1;1024;32;0.108;0.214;0.11435;2662719;1198366;453202;13395;130342;21393
fir;omp;2;1024;32;0.050;0.052;0.0512;3263353;1642318;543734;15720;201841;23818
fir;hybrid;2;1024;32;0.054;0.096;0.05655;3287058;1635236;542615;15832;199780;23909
fir;omp;3;1024;32;0.036;0.037;0.03645;3853082;2247971;662846;17715;299297;26229
fir;hybrid;3;1024;32;0.038;0.256;0.05115;3864798;2301814;669720;17264;308225;26070
fir;omp;4;1024;32;0.029;0.061;0.0315;4493340;2941280;795664;19615;412021;28879
fir;hybrid;4;1024;32;0.031;0.033;0.0316;4556899;3041537;808883;19368;428243;28561
fir;seq;1;4096;32;0.374;0.514;0.38725;6593969;5778863;1347074;18620;868522;27256
fir;neon;1;4096;32;0.407;0.456;0.4112;6753397;5977338;1375107;18680;897025;27368
fir;omp;1;4096;32;0.383;0.422;0.38725;3235198;1568256;607597;13907;173378;21589
fir;hybrid;1;4096;32;0.416;0.536;0.4285;3230280;1577011;603508;13635;171963;21574
fir;omp;2;4096;32;0.193;0.325;0.20415;3945831;2135280;718042;16407;264294;24219
fir;hybrid;2;4096;32;0.208;0.276;0.21625;4001782;2209057;726439;16305;273692;24225
fir;omp;3;4096;32;0.133;0.151;0.1385;4562929;2809903;847340;18340;373623;26663
fir;hybrid;3;4096;32;0.144;0.181;0.15125;4660043;2932077;864796;18136;390762;26588
fir;omp;4;4096;32;0.103;0.115;0.10455;5502299;3918737;1048723;20280;555388;29403
fir;hybrid;4;4096;32;0.109;0.140;0.11295;5415982;3742606;1016023;20280;522716;29401
fir;seq;1;16384;32;1.506;1.566;1.5195;10828224;10160002;2444040;20528;1519996;28515
fir;neon;1;16384;32;1.642;1.789;1.6601;10436052;9430514;2303881;20581;1379328;28427
fir;omp;1;16384;32;1.517;1.617;1.54615;5515343;3056567;1221192;15627;343259;22460
fir;hybrid;1;16384;32;1.637;1.704;1.6614;5671986;3137823;1220588;15300;343100;22310
fir;omp;2;16384;32;0.756;0.869;0.77725;6582600;4152876;1421361;18184;522242;25120
fir;hybrid;2;16384;32;0.822;0.940;0.8444;6777009;4284506;1427147;17913;530556;24903
fir;omp;3;16384;32;0.511;0.571;0.5238;7486980;5280059;1623216;19685;707215;27341
fir;hybrid;3;16384;32;0.552;0.715;0.57355;7667020;5400598;1629288;19677;713826;27348
fir;omp;4;16384;32;0.385;0.626;0.41005;8705790;6738610;1887309;22107;946514;30442
fir;hybrid;4;16384;32;0.416;0.599;0.4446;8808956;6705887;1867693;22298;927542;30685
fir;seq;1;65536;32;6.048;6.276;6.1013;19537338;15405114;4788404;26522;2079301;31886
fir;neon;1;65536;32;6.588;6.697;6.63175;20202400;15784558;4772359;26198;2066464;31770
fir;omp;1;65536;32;6.057;6.222;6.1109;14692299;9047847;3686959;21240;1026373;25384
fir;hybrid;1;65536;32;6.550;6.735;6.6268;15363665;9372095;3685755;21175;1025757;25503
fir;omp;2;65536;32;3.044;3.235;3.10135;16933708;11802940;4164553;24512;1480888;28451
fir;hybrid;2;65536;32;3.290;3.438;3.3403;17593150;12125010;4164480;24434;1479741;28659
fir;omp;3;65536;32;2.039;2.180;2.07635;19277548;14851787;4696131;27059;1983632;32309
fir;hybrid;3;65536;32;2.204;2.335;2.24595;19827269;15045862;4672846;27167;1962117;32281
fir;omp;4;65536;32;1.545;1.814;1.5827;21437995;17788749;5200404;29110;2471588;34802
fir;hybrid;4;65536;32;1.669;1.855;1.7187;22028286;17996973;5183201;29083;2450879;34878
fir;seq;1;262144;32;24.443;24.696;24.5211;56104124;39243237;14604480;49238;4798224;40057
fir;neon;1;262144;32;26.574;27.986;26.7518;59682564;42005655;14763322;49789;4950483;39249
fir;omp;1;262144;32;24.415;24.671;24.4991;51095379;32856608;13494189;42151;3741662;32670
fir;hybrid;1;262144;32;26.481;26.827;26.5704;53732799;34166409;13493998;42437;3740586;32626
fir;omp;2;262144;32;12.262;12.510;12.3872;54315186;36731529;14165693;48093;4377994;36424
fir;hybrid;2;262144;32;13.279;13.624;13.3922;56970432;38107942;14177131;47710;4389004;36352
fir;omp;3;262144;32;8.248;8.390;8.31425;57558097;40949843;14893514;50964;5074171;39711
fir;hybrid;3;262144;32;8.881;9.295;8.9858;60119966;42295630;14900135;50348;5079993;39318
fir;omp;4;262144;32;6.204;6.611;6.293;60762660;45190744;15614635;53002;5778304;42564
fir;hybrid;4;262144;32;6.719;6.855;6.78805;63390489;46440870;15608826;52929;5767546;43088
fir;seq;1;1048576;32;97.575;98.039;97.763;202190853;134947601;53957174;144589;15715213;78268
fir;neon;1;1048576;32;106.266;106.563;106.415;213569251;142008670;53906323;145191;15672254;65118
fir;omp;1;1048576;32;97.686;98.272;97.7718;196800205;128446619;52843084;139532;14618295;59807
fir;hybrid;1;1048576;32;105.504;105.717;105.584;207112035;133611281;52818669;137512;14614264;59242
fir;omp;2;1048576;32;48.932;49.369;49.0491;200061499;132579242;53518033;141240;15323580;62339
fir;hybrid;2;1048576;32;52.836;53.233;52.9355;210353962;137665499;53493727;139905;15296561;62396
fir;omp;3;1048576;32;32.675;33.044;32.793;203744410;136850808;54262559;145772;16021974;67282
fir;hybrid;3;1048576;32;35.310;35.610;35.4177;214302990;142184967;54298346;148628;16022941;67319
fir;omp;4;1048576;32;24.577;24.858;24.763;207814183;141650770;55095380;148973;16812136;71858
fir;hybrid;4;1048576;32;26.705;26.983;26.8096;218699676;147540611;55208546;151157;16918936;72137
fir;seq;1;4194304;32;390.458;391.755;390.928;784966335;518874154;211601050;518318;59522007;327858
fir;neon;1;4194304;32;424.968;425.905;425.407;831166743;548363390;211631177;520028;59542091;175140
fir;omp;1;4194304;32;390.570;392.051;390.93;776984646;510572402;210152480;506523;58113410;175242
fir;hybrid;1;4194304;32;422.104;422.492;422.261;818492499;531552803;210156230;505220;58114282;171672
fir;omp;2;4194304;32;195.537;195.931;195.706;781021940;515200371;210917335;511754;58887531;176440
fir;hybrid;2;4194304;32;211.236;211.808;211.464;823496814;536479268;210982198;519851;58935531;176443
fir;omp;3;4194304;32;130.640;130.978;130.75;786529033;520024397;211748297;524002;59673476;184218
fir;hybrid;3;4194304;32;141.051;141.409;141.221;828148572;541547804;211844708;519522;59763670;182262
fir;omp;4;4194304;32;98.161;98.453;98.2989;791617769;525261033;212647887;522426;60551110;185675
fir;hybrid;4;4194304;32;106.010;106.286;106.128;833441483;546434776;212683837;528542;60585041;185292
fir;seq;1;16777216;32;1560.004;1563.495;1561.5;3104212174;2050333058;841565887;1853147;233936808;858249
fir;neon;1;16777216;32;1699.728;1702.834;1701.19;3288699321;2166426449;841380223;1878932;233709730;650041
fir;omp;1;16777216;32;1562.043;1563.288;1562.59;3089936174;2040281509;839759630;1897987;232143640;654500
fir;hybrid;1;16777216;32;1687.830;1688.700;1688.35;3258434918;2124284032;839804984;1920622;232148175;645460
fir;omp;2;16777216;32;780.892;782.856;781.532;3097017234;2045505844;840561423;1785793;233046833;650644
fir;hybrid;2;16777216;32;843.708;845.264;844.218;3264854621;2129192767;840555417;1779836;233007794;647708
fir;omp;3;16777216;32;521.398;524.301;522.134;3106561174;2052099113;841677417;1866273;234077767;655611
fir;hybrid;3;16777216;32;563.208;565.214;563.993;3274115319;2135347625;841601675;1885469;233961583;655974
fir;omp;4;16777216;32;391.776;395.857;392.586;3118026458;2059028989;842884526;1880242;235264480;660161
fir;hybrid;4;16777216;32;423.180;424.457;423.684;3285138204;2142837667;842896386;1901624;235246026;661344
conv2d;seq;1;64;;0.068;0.072;0.06895;4851610;3518183;887565;18212;510143;26905
conv2d;neon;1;64;;0.065;0.068;0.0654;5141138;3978622;964558;18114;586156;26965
conv2d;omp;1;64;;0.074;0.231;0.088;2783405;1235136;470904;13657;136197;21505
conv2d;hybrid;1;64;;0.072;0.098;0.078;2768399;1240889;471916;13537;136497;21480
conv2d;omp;2;64;;0.036;0.051;0.0391;3521809;1831206;588164;16223;231868;24114
conv2d;hybrid;2;64;;0.035;0.050;0.03745;3468680;1778387;577931;16011;222108;24029
conv2d;omp;3;64;;0.028;0.043;0.0312;4143770;2510408;716012;18018;341753;26366
conv2d;hybrid;3;64;;0.026;0.042;0.0292;4103006;2443725;705016;17934;330104;26373
conv2d;omp;4;64;;0.021;0.025;0.0226;4882023;3336876;870213;19772;476630;28945
conv2d;hybrid;4;64;;0.021;0.035;0.02265;5041684;3553086;906335;19776;511954;29043
conv2d;seq;1;128;;0.279;0.342;0.28325;7773530;6788458;1567462;20256;1030101;28169
conv2d;neon;1;128;;0.263;0.500;0.27625;7697130;6747738;1558747;20162;1020394;27953
conv2d;omp;1;128;;0.293;0.369;0.3014;3837339;1761460;690969;15311;198976;22285
conv2d;hybrid;1;128;;0.274;0.412;0.28345;3841903;1789603;695932;15345;200381;22314
conv2d;omp;2;128;;0.144;0.188;0.1514;4897431;2843817;886943;17804;375520;24686
conv2d;hybrid;2;128;;0.137;0.180;0.14445;4857635;2816505;881714;17811;368081;24825
conv2d;omp;3;128;;0.099;0.113;0.105;5816707;3945466;1086391;19584;556238;27160
conv2d;hybrid;3;128;;0.091;0.120;0.09945;5807262;3970285;1089655;19770;557559;27152
conv2d;omp;4;128;;0.075;0.095;0.08135;6972823;5355632;1339403;21727;788075;30050
conv2d;hybrid;4;128;;0.070;0.120;0.07905;6898122;5303533;1329077;21645;776641;29979
conv2d;seq;1;256;;1.122;1.430;1.16895;12904039;10165715;2668176;25995;1492233;31560
conv2d;neon;1;256;;1.053;1.082;1.0612;12857990;10320237;2683366;26129;1507372;31576
conv2d;omp;1;256;;1.129;1.324;1.1606;8077897;3878393;1578323;20584;450931;25228
conv2d;hybrid;1;256;;1.056;1.183;1.07605;7960196;3939040;1578623;20911;450616;25125
conv2d;omp;2;256;;0.587;0.653;0.6023;10326351;6608879;2052216;23960;901269;28257
conv2d;hybrid;2;256;;0.547;0.622;0.5638;10216718;6651083;2051912;24156;897058;28211
conv2d;omp;3;256;;0.402;0.532;0.4224;12587189;9575052;2570325;26438;1391076;31867
conv2d;hybrid;3;256;;0.377;0.539;0.4024;12508419;9677055;2577408;26906;1397067;31692
conv2d;omp;4;256;;0.313;0.342;0.3229;14700941;12348080;3049887;29010;1849842;34741
conv2d;hybrid;4;256;;0.298;0.502;0.3242;14668491;12546889;3073779;29076;1872139;34642
conv2d;seq;1;512;;4.771;5.014;4.8405;29980449;18556619;6186995;52492;2497011;38592
conv2d;neon;1;512;;4.482;4.631;4.53235;29578257;18843605;6197132;53003;2501819;38629
conv2d;omp;1;512;;4.811;5.071;4.8719;24942935;12189632;5080542;45855;1443117;32233
conv2d;hybrid;1;512;;4.503;4.627;4.5854;24550451;12463709;5088116;46183;1444884;32067
conv2d;omp;2;512;;2.462;2.570;2.49145;28121220;15967642;5735980;51322;2063216;35819
conv2d;hybrid;2;512;;2.285;2.424;2.3555;27615116;16154962;5727251;51370;2051549;35306
conv2d;omp;3;512;;1.695;1.889;1.75215;31377985;20074751;6443504;55339;2740888;39567
conv2d;hybrid;3;512;;1.598;1.767;1.64715;30901328;20356063;6451367;55743;2744684;39024
conv2d;omp;4;512;;1.307;1.449;1.35525;34486076;24113961;7137543;57937;3410714;42658
conv2d;hybrid;4;512;;1.244;1.383;1.2931;34126741;24388192;7146196;59221;3412336;42536
conv2d;seq;1;1024;;20.552;20.972;20.7731;99477736;52222723;20320652;225648;6525040;64184
conv2d;neon;1;1024;;19.478;19.943;19.6407;97983319;53369698;20344810;222774;6542099;64069
conv2d;omp;1;1024;;20.544;20.973;20.7488;93739817;45628115;19174169;214464;5423077;58141
conv2d;hybrid;1;1024;;19.415;19.777;19.5815;92383631;46676040;19181819;213846;5424641;56938
conv2d;omp;2;1024;;10.609;10.743;10.6722;97838671;50033212;19926041;221633;6153553;61912
conv2d;hybrid;2;1024;;9.931;10.145;10.0629;96138442;51068802;19933335;218354;6151124;60384
conv2d;omp;3;1024;;7.201;7.387;7.27075;101792900;54334945;20675546;227135;6854957;66058
conv2d;hybrid;3;1024;;6.818;7.147;6.9275;100316896;55399168;20685757;227670;6857420;65332
conv2d;omp;4;1024;;5.525;5.801;5.6389;105975271;58734985;21443596;235657;7578214;70350
conv2d;hybrid;4;1024;;5.266;5.423;5.3193;104388132;59713241;21433839;234860;7571068;69077
conv2d;seq;1;2048;;86.910;91.378;88.6895;382130003;187641517;77114148;1145209;22672957;170519
conv2d;neon;1;2048;;82.439;85.392;84.013;376161080;191969326;77156325;1101425;22694305;170144
conv2d;omp;1;2048;;89.388;91.545;90.8239;376661421;180061617;75783674;1269831;21384231;167217
conv2d;hybrid;1;2048;;85.143;86.944;86.5863;371116828;184314147;75817833;1249053;21385566;167337
conv2d;omp;2;2048;;45.038;46.132;45.5996;380986950;185236638;76655798;1151327;22246655;172150
conv2d;hybrid;2;2048;;42.524;43.782;43.1616;374487538;189475112;76680642;1109241;22254528;171451
conv2d;omp;3;2048;;30.582;31.721;31.0345;387333996;190523110;77559416;1130820;23106778;177056
conv2d;hybrid;3;2048;;29.031;30.375;29.5992;381703796;195374658;77686795;1102172;23216302;176373
conv2d;omp;4;2048;;23.603;24.216;23.8807;395280852;195863487;78477705;1163385;24002418;181610
conv2d;hybrid;4;2048;;22.444;22.994;22.6891;388942091;199737594;78439177;1125374;23951445;181304
