kernel;version;threads;size;tap;time-min;time-max;time-mean;cycles;instructions;cache-references;cache-misses;branch-instructions;branch-misses
fir;neon;1;16777216;16;1206.865;1211.174;1207.81;2633503215;1948054966;606331137;1857002;166580029;615781
fir;omp;1;16777216;16;1286.149;1288.424;1286.73;2724464613;2107153267;772547212;1655977;349543580;20460676
fir;hybrid;1;16777216;16;1193.726;1194.596;1194.12;2600796815;1905755684;604738741;1672390;164984946;630852
fir;omp;2;16777216;16;644.028;645.996;644.516;2733273807;2111923883;773286331;1762252;350374202;20462130
fir;hybrid;2;16777216;16;597.703;599.424;598.232;2609021961;1910294747;605445175;1753103;165783180;633476
fir;omp;3;16777216;16;430.501;431.328;430.904;2743472342;2118159020;774344248;1856197;351351551;20471249
fir;hybrid;3;16777216;16;399.822;401.076;400.311;2621324994;1917294838;606629456;1857202;166880612;642220
fir;omp;4;16777216;16;323.656;325.249;324.473;2757708804;2126881017;775858615;1902219;352838961;20479358
fir;hybrid;4;16777216;16;300.565;302.962;301.299;2635392637;1925040367;607975148;1893472;168205260;650166
fir;seq;1;1024;32;0.133;0.182;0.136475;4784774;3612954;906808;17963;536503;27991
fir;neon;1;1024;32;0.122;0.405;0.129725;4716143;3529512;876938;17877;504808;26772
fir;omp;1;1024;32;0.144;0.172;0.145275;2705237;1279854;481992;13347;153692;22517
fir;hybrid;1;1024;32;0.131;0.267;0.138425;2695562;1246859;461568;13406;130641;21445
fir;omp;2;1024;32;0.072;0.074;0.072975;3336229;1722366;572720;15901;223859;25093
fir;hybrid;2;1024;32;0.065;0.067;0.0665;3342759;1748014;561555;15751;210645;23819
fir;omp;3;1024;32;0.050;0.282;0.056975;3893885;2341485;691888;17405;324395;27224
fir;hybrid;3;1024;32;0.046;0.072;0.047525;3821072;2267635;663216;17164;294776;25924
fir;omp;4;1024;32;0.040;0.042;0.040775;4602074;3109358;836681;19744;449041;29907
fir;hybrid;4;1024;32;0.037;0.363;0.050575;4601439;3082816;819020;19580;426827;28934
fir;seq;1;4096;32;0.552;0.769;0.559875;7487806;7136042;1629118;18603;1131660;32081
fir;neon;1;4096;32;0.502;0.548;0.508075;7203324;6690484;1493573;18652;984208;27249
fir;omp;1;4096;32;0.560;0.617;0.565325;3465633;1908798;720924;13904;266802;26346
fir;hybrid;1;4096;32;0.507;0.627;0.51255;3385794;1776543;638767;13918;172840;21522
fir;omp;2;4096;32;0.282;0.335;0.28545;4153407;2467323;828853;16353;356574;28915
fir;hybrid;2;4096;32;0.256;0.315;0.261025;4089005;2347405;749821;16310;264653;24122
fir;omp;3;4096;32;0.193;0.374;0.207575;4814101;3225651;972400;18003;479953;31092
fir;hybrid;3;4096;32;0.175;0.287;0.1847;4704200;3060156;884086;17778;380910;26295
fir;omp;4;4096;32;0.147;0.175;0.150225;5594530;4052430;1128059;20293;614194;34018
fir;hybrid;4;4096;32;0.134;0.334;0.14105;5526105;3925091;1046105;20352;521454;29261
fir;seq;1;16384;32;2.222;2.275;2.23917;11224869;10695936;2762535;20602;1756455;47787
fir;neon;1;16384;32;2.021;2.280;2.04895;10958794;10227005;2438645;20566;1384042;28504
fir;omp;1;16384;32;2.230;2.329;2.25683;6468258;4433728;1679829;15600;719637;41736
fir;hybrid;1;16384;32;2.017;2.093;2.03158;6165788;3902481;1349666;15504;342394;22207
fir;omp;2;16384;32;1.119;1.330;1.13975;7492500;5477314;1868809;18294;890173;44257
fir;hybrid;2;16384;32;1.012;1.037;1.01725;7213605;4959158;1543679;18209;514663;25022
fir;omp;3;16384;32;0.748;0.940;0.76915;8508505;6698822;2090762;20158;1090350;46840
fir;hybrid;3;16384;32;0.676;0.925;0.698925;8271965;6241047;1775559;20120;725028;27655
fir;omp;4;16384;32;0.567;0.757;0.591775;9648109;8086975;2339925;22238;1318683;49731
fir;hybrid;4;16384;32;0.510;0.873;0.53705;9394904;7613860;2021077;22306;950863;30574
fir;seq;1;65536;32;8.921;9.044;8.96605;23290355;20833170;6605475;26357;3574382;109123
fir;neon;1;65536;32;8.120;8.278;8.16132;22243940;18882137;5301236;26491;2069466;32038
fir;omp;1;65536;32;8.928;9.349;8.98938;18519717;14553213;5521807;21435;2533389;103005
fir;hybrid;1;65536;32;8.077;8.208;8.13202;17371930;12459167;4212538;21218;1027011;25612
fir;omp;2;65536;32;4.498;4.596;4.53808;20778880;17316049;6001874;24811;2989440;106159
fir;hybrid;2;65536;32;4.063;4.144;4.09972;19613967;15188740;4685220;24745;1477531;28749
fir;omp;3;65536;32;2.996;3.182;3.04018;23020139;20272626;6515377;27188;3477426;109540
fir;hybrid;3;65536;32;2.713;2.868;2.761;21927613;18237757;5216291;27356;1980270;32502
fir;omp;4;65536;32;2.262;2.472;2.31205;25259067;23213138;7026357;29742;3963703;112644
fir;hybrid;4;65536;32;2.049;2.265;2.10333;24055164;21100076;5710494;29310;2454998;34885
fir;seq;1;262144;32;35.951;36.158;36.0112;71375824;61275577;21946525;49360;10829898;348848
fir;neon;1;262144;32;32.731;32.960;32.8035;67080974;53366132;16695089;49497;4793837;39948
fir;omp;1;262144;32;35.921;36.156;36.0539;66431760;54878844;20835128;43987;9770383;342370
fir;hybrid;1;262144;32;32.500;32.679;32.58;61857981;46486539;15591005;43549;3741476;32473
fir;omp;2;262144;32;18.024;18.316;18.1793;69639095;58785303;21512482;48443;10412235;346260
fir;hybrid;2;262144;32;16.322;16.655;16.4256;64989120;50313625;16254386;48670;4370424;36071
fir;omp;3;262144;32;12.049;12.254;12.1377;72834800;62977922;22235944;51942;11103644;349928
fir;hybrid;3;262144;32;10.899;11.264;11.0021;68238048;54564173;16991677;51055;5070537;39845
fir;omp;4;262144;32;9.101;9.461;9.17775;75963955;67057015;22935866;54074;11780220;353122
fir;hybrid;4;262144;32;8.241;8.493;8.3178;71434463;58695054;17696561;53904;5756228;43221
fir;seq;1;1048576;32;143.523;144.180;143.7;263183742;223088404;83321716;144853;39850084;1304737
fir;neon;1;1048576;32;130.670;131.095;130.826;246112341;191593341;62346537;145956;15723990;69167
fir;omp;1;1048576;32;143.620;143.947;143.736;257752967;216421074;82172469;137888;38731007;1299084
fir;hybrid;1;1048576;32;130.008;130.285;130.087;239459519;182785183;61173910;138020;14608218;59438
fir;omp;2;1048576;32;71.910;72.255;71.9998;261284581;220683193;82902463;144351;39433784;1302712
fir;hybrid;2;1048576;32;65.089;65.509;65.2014;243272627;187239262;61951573;144265;15333851;63959
fir;omp;3;1048576;32;47.999;48.378;48.1338;265074669;225219693;83678836;148438;40183386;1307410
fir;hybrid;3;1048576;32;43.442;43.870;43.573;246717637;191487105;62674289;148825;16038585;67944
fir;omp;4;1048576;32;36.139;36.408;36.2256;268972637;229841146;84483465;151364;40945108;1312042
fir;hybrid;4;1048576;32;32.709;33.047;32.841;250848969;196502047;63541980;152699;16866155;72608
fir;seq;1;4194304;32;574.246;575.477;574.808;1030071951;871044162;329056973;529610;155955883;5133276
fir;neon;1;4194304;32;522.753;525.626;523.183;961061670;744931234;245112503;529588;59442248;190568
fir;omp;1;4194304;32;574.596;575.267;574.84;1021890382;863052589;327656881;523003;154599036;5130616
fir;hybrid;1;4194304;32;519.942;520.762;520.284;949411288;728790647;243751269;541519;58125186;177872
fir;omp;2;4194304;32;287.509;287.997;287.714;1026516210;867718848;328429774;527174;155381170;5134108
fir;hybrid;2;4194304;32;260.222;260.547;260.404;953746728;733383037;244515851;525760;58893206;178459
fir;omp;3;4194304;32;191.867;192.437;192.071;1031509937;872881589;329315080;535453;156220414;5141521
fir;hybrid;3;4194304;32;173.593;174.456;173.841;958209646;738179481;245334865;523476;59673079;183688
fir;omp;4;4194304;32;144.127;144.558;144.329;1037173285;878757716;330318538;534676;157207300;5145107
fir;hybrid;4;4194304;32;130.416;131.380;130.645;964414496;744072397;246341897;535533;60663257;188237
fir;seq;1;16777216;32;2296.579;2300.751;2298.01;4086325729;3459909590;1311522302;1914196;619843370;20461542
fir;neon;1;16777216;32;2090.276;2094.537;2091.78;3811873991;2956323084;975888782;1921604;233933022;688675
fir;omp;1;16777216;32;2298.148;2299.195;2298.62;4073295801;3450118617;1309754522;1985232;618086478;20474158
fir;hybrid;1;16777216;32;2078.981;2080.722;2079.89;3782432791;2913107521;974135732;2007655;232181188;668019
fir;omp;2;16777216;32;1148.897;1150.740;1149.39;4078578068;3454827776;1310461495;1839167;618906588;20476629
fir;hybrid;2;16777216;32;1039.361;1041.422;1039.99;3787135255;2917758941;974840134;1827976;233001150;655292
fir;omp;3;16777216;32;767.041;768.341;767.491;4088728513;3461371080;1311564003;1943950;619928773;20486239
fir;hybrid;3;16777216;32;694.004;696.443;694.653;3797708683;2924952999;976052923;1930851;234134691;681249
fir;omp;4;16777216;32;575.953;579.582;576.583;4100022092;3470118454;1313083736;1927793;621420321;20495485
fir;hybrid;4;16777216;32;521.491;523.499;522.067;3809593677;2932926718;977442373;1948769;235496202;682023
conv2d;seq;1;64;;0.159;0.200;0.1615;5338532;4124889;995424;18444;602194;27078
conv2d;neon;1;64;;0.065;0.069;0.06615;4814122;3481401;881062;18364;503378;27006
conv2d;omp;1;64;;0.165;0.199;0.16745;2928719;1313447;488848;13732;139837;21504
conv2d;hybrid;1;64;;0.071;0.094;0.072375;2794101;1245235;472912;13783;136763;21408
conv2d;omp;2;64;;0.082;0.166;0.0878;3621090;1878768;597861;16093;230858;23913
conv2d;hybrid;2;64;;0.035;0.092;0.040625;3507666;1815835;584962;16194;228225;24113
conv2d;omp;3;64;;0.058;0.074;0.05985;4246689;2551679;726406;17878;340065;26282
conv2d;hybrid;3;64;;0.027;0.044;0.030125;4121891;2477797;711396;17997;335647;26447
conv2d;omp;4;64;;0.045;0.061;0.047025;5027078;3436547;890704;19730;484464;28901
conv2d;hybrid;4;64;;0.021;0.024;0.022;4916669;3384447;878564;19805;483865;28990
conv2d;seq;1;128;;0.663;0.820;0.6737;9120831;8333912;1840760;20315;1250292;28364
conv2d;neon;1;128;;0.263;0.304;0.267575;7626409;6620203;1536944;20133;999178;28051
conv2d;omp;1;128;;0.677;0.814;0.687725;4342954;2054843;754584;15224;210861;22327
conv2d;hybrid;1;128;;0.277;0.421;0.284125;3806136;1777217;691549;15343;198826;22269
conv2d;omp;2;128;;0.337;0.351;0.3416;5389115;3098658;945170;17908;380848;24861
conv2d;hybrid;2;128;;0.137;0.164;0.14205;4862638;2827796;883737;17890;369962;24809
conv2d;omp;3;128;;0.224;0.426;0.237375;6373268;4305313;1164113;19529;579025;27290
conv2d;hybrid;3;128;;0.091;0.223;0.103825;5818569;3972004;1090180;19866;557562;27272
conv2d;omp;4;128;;0.171;0.355;0.184475;7590520;5826807;1433010;21690;829713;29848
conv2d;hybrid;4;128;;0.069;0.234;0.0817;6955912;5358058;1339320;21732;785637;30204
conv2d;seq;1;256;;2.688;2.859;2.72295;14980284;11369462;2923734;25896;1541901;31614
conv2d;neon;1;256;;1.052;1.421;1.0787;12849936;10268354;2678198;26396;1497978;31810
conv2d;omp;1;256;;2.696;2.853;2.7442;10178879;5080287;1837022;20888;499534;25429
conv2d;hybrid;1;256;;1.060;1.168;1.0775;7971985;3938696;1578339;20488;450239;25109
conv2d;omp;2;256;;1.364;1.474;1.3887;12414781;7834611;2315893;24152;953913;28291
conv2d;hybrid;2;256;;0.551;0.628;0.56715;10204598;6631162;2047069;24031;894319;28345
conv2d;omp;3;256;;0.923;1.176;0.959475;14747786;10832760;2839305;26914;1448610;32136
conv2d;hybrid;3;256;;0.379;0.477;0.397;12360776;9542562;2552100;26122;1375229;31524
conv2d;omp;4;256;;0.703;0.864;0.724325;16786529;13587419;3314826;28872;1904723;34704
conv2d;hybrid;4;256;;0.298;0.428;0.3158;14515994;12379449;3042292;28759;1845058;34526
conv2d;seq;1;512;;11.019;11.307;11.1385;38333409;23416493;7232335;52075;2691155;38989
conv2d;neon;1;512;;4.455;4.700;4.53585;29618620;18813080;6194042;53659;2492352;38629
conv2d;omp;1;512;;11.087;11.360;11.2033;33336766;17057366;6124633;46024;1639179;32436
conv2d;hybrid;1;512;;4.519;4.785;4.58478;24573966;12449573;5083394;46572;1442236;32242
conv2d;omp;2;512;;5.629;5.906;5.67827;36484062;20833909;6778955;50950;2260020;35767
conv2d;hybrid;2;512;;2.329;2.517;2.40175;27761924;16241126;5741290;52169;2065258;35757
conv2d;omp;3;512;;3.771;3.923;3.84495;39732590;24999878;7498133;54779;2946855;39608
conv2d;hybrid;3;512;;1.586;1.789;1.6485;30944308;20362780;6453048;55156;2744643;39692
conv2d;omp;4;512;;2.849;3.148;2.9342;42913148;29259006;8226424;56659;3653568;42295
conv2d;hybrid;4;512;;1.250;1.471;1.29718;34168848;24441522;7152064;59209;3421728;42421
conv2d;seq;1;1024;;45.477;46.205;45.761;132933406;71945883;24554521;229502;7322305;66062
conv2d;neon;1;1024;;19.370;19.771;19.5918;98214767;53352227;20371079;230705;6517107;65049
conv2d;omp;1;1024;;45.416;46.002;45.7066;127063799;65172217;23352942;216987;6206351;58458
conv2d;hybrid;1;1024;;19.431;19.881;19.6274;92386771;46657027;19175942;214874;5420727;58169
conv2d;omp;2;1024;;23.037;23.516;23.1507;131235794;69601405;24122224;224818;6931451;62902
conv2d;hybrid;2;1024;;9.988;10.474;10.0968;96307680;51097157;19939896;219225;6152743;62010
conv2d;omp;3;1024;;15.501;18.525;15.683;135081487;73983776;24876905;230289;7653911;67651
conv2d;hybrid;3;1024;;6.840;7.166;6.9306;100260299;55306216;20669457;227831;6841593;66509
conv2d;omp;4;1024;;11.743;12.430;11.8553;139038573;78427658;25650705;239240;8385197;71748
conv2d;hybrid;4;1024;;5.258;5.481;5.3454;104391241;59664507;21428680;236044;7558528;70583
conv2d;seq;1;2048;;187.134;190.489;188.887;515996558;266631051;93979452;1168270;25901099;173561
conv2d;neon;1;2048;;82.608;86.096;83.9587;376646548;192377589;77222476;1109160;22756500;170422
conv2d;omp;1;2048;;189.653;191.480;190.92;510607325;258577314;92564971;1309915;24529950;169393
conv2d;hybrid;1;2048;;85.621;87.559;86.9615;371672405;184293933;75810624;1261714;21378368;168581
conv2d;omp;2;2048;;95.052;96.196;95.5616;514511840;264156230;93502134;1159434;25462645;174627
conv2d;hybrid;2;2048;;42.675;43.990;43.2205;374740933;189579052;76700463;1106491;22266429;173574
conv2d;omp;3;2048;;63.684;65.175;64.3308;520403947;269453425;94415639;1150125;26326983;180990
conv2d;hybrid;3;2048;;29.133;30.568;29.6592;382252284;195131836;77648049;1110108;23171017;179047
conv2d;omp;4;2048;;48.051;49.093;48.4331;526126100;274157320;95218162;1171291;27116260;183999
conv2d;hybrid;4;2048;;22.459;23.191;22.7363;389583034;200345957;78542705;1120194;24047510;182398
