kernel;version;threads;size;tap;time-min;time-max;time-mean;cycles;instructions;cache-references;cache-misses;branch-instructions;branch-misses
fir;omp;2;1048576;128;261.171;261.666;261.298;766444216;724354713;284351841;169966;140136459;1307193
fir;hybrid;2;1048576;128;232.659;233.241;232.854;690275938;564848405;200420405;164689;40526047;1306504
fir;omp;3;1048576;128;174.118;174.749;174.291;769635445;728660399;285070094;172654;140857130;1311753
fir;hybrid;3;1048576;128;155.230;155.717;155.371;694094689;569243414;201188614;170935;41239592;1311392
fir;omp;4;1048576;128;130.721;131.481;130.916;773883236;733790865;285960696;177178;141701766;1316246
fir;hybrid;4;1048576;128;116.567;116.972;116.726;698226073;574282561;202048690;176560;42078640;1316100
fir;seq;1;4194304;128;2088.107;2091.545;2088.72;3048766237;2885311992;1134815453;630460;558731549;5149691
fir;neon;1;4194304;128;1863.925;1865.778;1864.5;2750120466;2256151692;799221012;628642;160289941;5145393
fir;omp;2;4194304;128;1044.280;1045.260;1044.57;3045180849;2882064949;1134152828;616836;558179002;5148748
fir;hybrid;2;4194304;128;930.644;931.716;931.173;2742624311;2244690758;798606525;611310;159762618;5148313
fir;omp;3;4194304;128;696.410;696.865;696.592;3050163302;2886966636;1134977887;631432;558979897;5154408
fir;hybrid;3;4194304;128;620.629;621.134;620.853;2747335488;2249305041;799381175;624672;160515660;5152278
fir;omp;4;4194304;128;522.874;523.839;523.179;3057110478;2894833213;1136312856;632849;560296274;5159500
fir;hybrid;4;4194304;128;466.048;467.165;466.322;2754239658;2257087679;800703190;619237;161816861;5158245
fir;seq;1;4096;256;3.748;3.958;3.79167;12509667;12425581;3513426;19465;2154399;32268
fir;neon;1;4096;256;3.327;3.570;3.364;11878654;11187226;2888725;19259;1413144;32127
fir;omp;2;4096;256;1.880;2.091;1.90723;8500092;6809216;2552508;16778;1222234;28846
fir;hybrid;2;4096;256;1.661;1.761;1.677;7932205;5619131;1940143;16814;489872;28962
fir;omp;3;4096;256;1.259;1.423;1.28743;9225704;7554305;2694748;19022;1342762;31328
fir;hybrid;3;4096;256;1.113;1.291;1.12857;8600841;6291861;2070243;19105;598219;31438
fir;omp;4;4096;256;0.946;1.168;0.972333;10134465;8593914;2886394;21271;1512724;34252
fir;hybrid;4;4096;256;0.836;0.980;0.853733;9478336;7326909;2258749;20843;768128;34049
fir;seq;1;16384;256;15.776;15.978;15.8317;29304566;28729426;9979504;21557;5362684;47840
fir;neon;1;16384;256;13.941;14.085;14.0029;26887927;23733649;7400822;21582;2282515;47981
fir;omp;2;16384;256;7.904;8.037;7.97117;25750819;23681401;9118649;19467;4523764;44864
fir;hybrid;2;16384;256;6.989;7.296;7.0639;23257551;18613414;6529541;19331;1437610;44774
fir;omp;3;16384;256;5.279;5.593;5.34497;26795288;24904938;9340723;21655;4724128;47730
fir;hybrid;3;16384;256;4.663;4.812;4.70937;24265682;19824074;6749456;21555;1636383;47459
fir;omp;4;16384;256;3.961;4.178;4.02253;27953748;26375472;9602296;23639;4966973;50281
fir;hybrid;4;16384;256;3.484;3.711;3.5502;25467027;21283563;7010896;23620;1876134;50223
fir;seq;1;65536;256;63.919;64.148;63.9882;96620111;93955007;35864740;30427;18193797;110487
fir;neon;1;65536;256;56.508;56.794;56.5728;86760189;73732480;25421213;30157;5727582;110442
fir;omp;2;65536;256;32.009;33.362;32.1249;94239757;90581297;35282830;29038;17633237;107777
fir;hybrid;2;65536;256;28.224;28.570;28.3283;84179728;70144693;24821460;28362;5153554;107252
fir;omp;3;65536;256;21.376;21.526;21.4361;96544882;93635064;35813087;31408;18137079;111593
fir;hybrid;3;65536;256;18.873;18.972;18.9368;86602960;73311478;25371761;30843;5676208;111322
fir;omp;4;65536;256;16.049;16.251;16.1227;98778054;96578350;36324252;33687;18624437;114712
fir;hybrid;4;65536;256;14.174;14.421;14.2454;88828342;76244666;25881919;33349;6162020;114317
fir;seq;1;262144;256;256.455;256.839;256.577;365365219;354677617;139326016;63112;69497910;352016
fir;neon;1;262144;256;226.732;226.940;226.828;325776052;273491607;97418529;62609;19477355;351435
fir;omp;2;262144;256;128.316;128.675;128.428;363782609;352429233;138933251;62362;69118415;349574
fir;hybrid;2;262144;256;113.339;114.198;113.472;323976105;270755011;97032439;62819;19103968;349326
fir;omp;3;262144;256;85.599;85.976;85.7295;367148528;356804257;139685851;65774;69841715;354033
fir;hybrid;3;262144;256;75.639;75.908;75.7167;327040867;274837801;97733846;64016;19780441;353339
fir;omp;4;262144;256;64.268;65.501;64.4651;370414409;361032846;140415743;67944;70543499;358346
fir;hybrid;4;262144;256;56.813;57.168;56.9277;330335717;279085799;98466914;66987;20484456;357686
fir;seq;1;1048576;256;1026.368;1026.684;1026.54;1440145437;1397775554;553248970;201470;274728889;1315935
fir;neon;1;1048576;256;907.187;908.008;907.398;1281816208;1072754062;385493381;198486;74490050;1313731
fir;omp;2;1048576;256;513.502;513.992;513.745;1439053709;1396088591;552935901;201612;274438364;1314987
fir;hybrid;2;1048576;256;453.526;454.083;453.821;1279241983;1068913771;385161023;196985;74197062;1313975
fir;omp;3;1048576;256;342.244;342.967;342.427;1441872814;1399946365;553568333;199173;275084033;1317610
fir;hybrid;3;1048576;256;302.328;302.606;302.449;1282015851;1072534665;385765210;194659;74798819;1317025
fir;omp;4;1048576;256;256.932;257.638;257.046;1446172116;1404902601;554431929;203791;275897903;1323027
fir;hybrid;4;1048576;256;226.932;227.504;227.056;1286648474;1077869059;386686362;199835;75679389;1321633
fir;seq;1;4194304;256;4105.071;4111.233;4106.45;5738514745;5570744796;2209089667;756183;1095697445;5174053
fir;neon;1;4194304;256;3629.160;3631.473;3630.08;5103430509;4270206684;1537879000;732372;294590503;5167419
fir;omp;2;4194304;256;2053.479;2055.328;2054.14;5735491353;5568567760;2208578480;744891;1095330483;5175304
fir;hybrid;2;4194304;256;1813.649;1814.178;1813.91;5095912583;4259067885;1537270394;724606;294126920;5170745
fir;omp;3;4194304;256;1368.912;1370.497;1369.43;5739645160;5572840729;2209272218;729717;1096031115;5180325
fir;hybrid;3;4194304;256;1209.930;1210.755;1210.17;5102360091;4265525907;1538362396;724507;295183934;5180890
fir;omp;4;4194304;256;1027.691;1037.955;1028.13;5747578428;5580975384;2210643535;734600;1097395774;5185127
fir;hybrid;4;4194304;256;907.804;910.633;908.09;5108259348;4272147309;1539467483;714823;296298033;5182863
conv2d;seq;1;64;;0.160;0.176;0.161133;5354146;4149019;998439;18768;606281;26950
conv2d;neon;1;64;;0.065;0.089;0.0667333;4835822;3518082;888459;18538;509264;26899
conv2d;omp;2;64;;0.083;0.094;0.0836333;3596766;1849740;593018;16406;226538;23895
conv2d;hybrid;2;64;;0.035;0.061;0.0375667;3529472;1863773;592832;16355;236132;23853
conv2d;omp;3;64;;0.058;0.095;0.0629;4257814;2536067;725795;18406;337273;26385
conv2d;hybrid;3;64;;0.027;0.044;0.0286;4134003;2506477;715432;18224;340546;26155
conv2d;omp;4;64;;0.045;0.143;0.0501333;5073809;3455942;894793;20196;487595;28926
conv2d;hybrid;4;64;;0.021;0.184;0.0273667;4989555;3439180;890366;20120;492525;29090
conv2d;seq;1;96;;0.372;0.410;0.3776;7229337;6342302;1422437;19602;950046;27423
conv2d;neon;1;96;;0.151;0.349;0.160033;6062836;4898688;1172233;19477;728233;27244
conv2d;omp;2;96;;0.189;0.270;0.1984;4353790;2369919;739546;17398;290955;24205
conv2d;hybrid;2;96;;0.076;0.179;0.0836667;4076509;2221305;706921;17303;284489;24256
conv2d;omp;3;96;;0.131;0.236;0.1437;5116739;3278115;908351;18774;439184;26474
conv2d;hybrid;3;96;;0.056;0.070;0.0611333;4870954;3148571;878096;19115;436017;26666
conv2d;omp;4;96;;0.097;0.282;0.1119;6143916;4455724;1120649;21242;632303;29415
conv2d;hybrid;4;96;;0.043;0.299;0.0627333;5827577;4290234;1083822;20974;623548;29271
conv2d;seq;1;128;;0.663;0.690;0.668533;9140203;8346663;1843202;20664;1252313;28376
conv2d;neon;1;128;;0.264;0.363;0.269567;7692002;6702879;1552080;20536;1012693;27910
conv2d;omp;2;128;;0.336;0.344;0.339267;5444988;3129765;951235;18372;385804;24733
conv2d;hybrid;2;128;;0.138;0.401;0.1506;4884374;2821657;882557;18464;368877;24731
conv2d;omp;3;128;;0.225;0.425;0.245333;6391186;4352758;1170018;19647;587250;26937
conv2d;hybrid;3;128;;0.092;0.162;0.104267;5841456;3971631;1091595;20181;557270;27307
conv2d;omp;4;128;;0.170;0.277;0.180367;7581374;5763542;1423783;22088;818772;29847
conv2d;hybrid;4;128;;0.070;0.095;0.0779333;7121736;5570624;1376533;22199;820664;30129
conv2d;seq;1;192;;1.506;1.689;1.5237;11646155;9645371;2304706;23144;1378342;30406
conv2d;neon;1;192;;0.591;0.723;0.605367;10494471;9104096;2179475;23167;1366162;30446
conv2d;omp;2;192;;0.758;1.062;0.785933;8595459;5407855;1576675;21104;675002;27031
conv2d;hybrid;2;192;;0.302;0.358;0.312067;7353207;4736949;1426878;21002;641342;26976
conv2d;omp;3;192;;0.514;0.690;0.536133;10426772;7750176;1986998;23430;1060644;30253
conv2d;hybrid;3;192;;0.205;0.283;0.217667;9177229;7085468;1837579;23402;1028505;30107
conv2d;omp;4;192;;0.388;0.554;0.406633;12010068;9906458;2358981;25119;1418155;32119
conv2d;hybrid;4;192;;0.157;0.200;0.1649;10836999;9383279;2232357;24919;1409974;31865
conv2d;seq;1;256;;2.689;2.888;2.71533;15043098;11390760;2929169;26477;1544939;31649
conv2d;neon;1;256;;1.053;1.193;1.07453;12881778;10293539;2680274;26542;1502721;31431
conv2d;omp;2;256;;1.366;1.523;1.40483;12432029;7818095;2311668;24202;951373;28188
conv2d;hybrid;2;256;;0.551;0.634;0.565267;10213984;6639841;2047339;24345;895729;28144
conv2d;omp;3;256;;0.923;1.032;0.941433;14674196;10763350;2823579;26709;1437448;31755
conv2d;hybrid;3;256;;0.378;0.475;0.396567;12500495;9597655;2563283;27182;1383552;31849
conv2d;omp;4;256;;0.701;0.781;0.715867;16783171;13563213;3307540;29193;1901323;34489
conv2d;hybrid;4;256;;0.301;0.414;0.314367;14656103;12484061;3061082;29467;1862301;34487
conv2d;seq;1;384;;6.131;6.333;6.19177;24721990;16390239;4718360;36022;2022179;34802
conv2d;neon;1;384;;2.393;2.535;2.42547;19788603;13852389;4142356;36178;1917866;34427
conv2d;omp;2;384;;3.085;3.253;3.14183;22458459;13297028;4180889;34460;1506466;31503
conv2d;hybrid;2;384;;1.252;1.414;1.27973;17587242;10786169;3611688;35022;1406751;31435
conv2d;omp;3;384;;2.081;2.231;2.12323;25183279;16816767;4792012;37360;2086426;35456
conv2d;hybrid;3;384;;0.853;0.973;0.887833;20277066;14268995;4215794;38118;1981098;35324
conv2d;omp;4;384;;1.574;1.805;1.61733;27925064;20426722;5416041;39872;2683860;38325
conv2d;hybrid;4;384;;0.664;0.906;0.693967;22904609;17726023;4810638;40642;2554035;38085
conv2d;seq;1;512;;11.060;11.358;11.1588;38469267;23490266;7243758;53866;2703284;38707
conv2d;neon;1;512;;4.485;4.637;4.52;29657393;18876497;6201334;53256;2506007;38508
conv2d;omp;2;512;;5.620;5.850;5.68367;36705587;20970528;6806718;52555;2278956;35912
conv2d;hybrid;2;512;;2.325;2.387;2.34017;28049791;16415195;5778435;53806;2089967;35790
conv2d;omp;3;512;;3.772;3.938;3.85293;39930943;25177878;7529344;55419;2974490;39731
conv2d;hybrid;3;512;;1.599;1.862;1.6594;31134818;20505068;6481000;56028;2767200;39360
conv2d;omp;4;512;;2.849;3.104;2.9339;43001205;29218427;8224416;57761;3645739;42661
conv2d;hybrid;4;512;;1.228;1.481;1.29367;34302089;24556323;7172668;59904;3440291;42276
conv2d;seq;1;768;;25.194;25.487;25.272;77322613;43487277;14414841;99934;4604579;49747
conv2d;neon;1;768;;10.277;10.575;10.3959;57626631;33157201;12082448;101059;4170397;49263
conv2d;omp;2;768;;12.707;12.938;12.8085;75939629;41347014;14046218;99739;4235512;47151
conv2d;hybrid;2;768;;5.324;5.562;5.38867;56012184;30833511;11667651;101244;3782287;46459
conv2d;omp;3;768;;8.537;8.737;8.6353;79193473;45497577;14754474;102661;4924539;51335
conv2d;hybrid;3;768;;3.600;3.825;3.6745;59468052;35045788;12399765;105054;4471814;50713
conv2d;omp;4;768;;6.483;6.783;6.60547;83146999;50292164;15578665;106374;5719623;55116
conv2d;hybrid;4;768;;2.772;2.992;2.8702;63283996;39448365;13156823;109623;5203033;54426
conv2d;seq;1;1024;;45.754;46.093;45.9022;133057772;71731154;24501884;232567;7298473;64751
conv2d;neon;1;1024;;19.508;19.821;19.7022;98370064;53300593;20346559;231517;6520700;63729
conv2d;omp;2;1024;;23.101;23.425;23.2289;131655991;69509752;24100834;232519;6922603;62209
conv2d;hybrid;2;1024;;10.090;10.272;10.1485;96565807;50918403;19904582;224781;6127602;61230
conv2d;omp;3;1024;;15.561;15.814;15.6684;135439702;73940499;24864085;237161;7649803;66597
conv2d;hybrid;3;1024;;6.909;7.098;6.9815;100927736;55161565;20649706;236975;6816389;66333
conv2d;omp;4;1024;;11.785;12.111;11.8707;139447219;78335730;25636727;242198;8369120;70296
conv2d;hybrid;4;1024;;5.299;5.594;5.377;104802202;59515338;21404412;239114;7534285;69682
conv2d;seq;1;1536;;102.318;102.828;102.546;289565451;152938105;53451494;442272;15049701;107198
conv2d;neon;1;1536;;43.253;43.803;43.5213;211088933;111274771;44047854;441986;13290505;105561
conv2d;omp;2;1536;;51.731;52.266;51.8774;287971689;150142494;52946974;443538;14565767;107036
conv2d;hybrid;2;1536;;22.245;22.698;22.372;209288912;108430402;43535635;444578;12801957;105757
conv2d;omp;3;1536;;34.658;35.390;34.8031;292036706;154511177;53693490;444823;15282820;110508
conv2d;hybrid;3;1536;;15.114;15.455;15.2181;213998588;112766213;44280467;447442;13509429;110033
conv2d;omp;4;1536;;26.139;26.579;26.2719;296744937;159555760;54557554;445842;16124821;114091
conv2d;hybrid;4;1536;;11.618;12.686;11.7434;219264026;118078610;45162665;447473;14414614;112861
conv2d;seq;1;2048;;186.542;189.314;187.745;515327814;266168438;93873840;1113052;25844792;166719
conv2d;neon;1;2048;;82.031;83.782;82.7948;375712601;191801371;77106510;1059373;22677600;165009
conv2d;omp;2;2048;;94.292;95.531;95.0359;514047221;263771253;93413206;1100698;25418154;168732
conv2d;hybrid;2;2048;;42.367;43.390;42.8424;374987028;189144826;76604732;1078073;22208519;167258
conv2d;omp;3;2048;;63.215;64.630;63.8503;519954941;269355406;94369994;1080189;26330026;174520
conv2d;hybrid;3;2048;;28.559;30.053;29.1282;381146502;194548001;77528046;1056140;23091465;172643
conv2d;omp;4;2048;;47.973;48.769;48.4259;526997165;275866147;95483698;1105386;27419768;179036
conv2d;hybrid;4;2048;;22.209;23.091;22.5807;389898059;200809278;78601866;1071589;24139184;177404
